Start Time (UTC),Stop Time (UTC),Duration (sec),Destination IP,External ID,Protected Object,Protocol,Bandwidth (bps)
2025-10-01 14:43:45,,724,206.47.36.234,10543681,SOC-DoDMZSLB-VIP-01,OTHER,73000000
2025-10-01 15:16:45,,665,206.47.36.234,10543696,SOC-DoDMZSLB-VIP-01,OTHER,62510000
2025-10-01 16:05:45,,545,162.53.198.9,10543710,BBMM-LCL1-01,OTHER,766880000
2025-10-01 16:21:45,,305,207.164.26.130,10543716,BBMM-GMIC-01,OTHER,500990000
2025-10-01 15:59:45,,2105,206.47.36.234,10543707,SOC-DoDMZSLB-VIP-01,OTHER,69250000
2025-10-01 17:23:45,,67,67.70.246.138,10543724,BBMM-GOO-BB-19,OTHER,25890000
2025-10-01 17:23:45,,67,67.70.246.138,10543724,BBMM-GOO-BB-19,TCP,25890000
2025-10-01 17:23:45,,785,206.47.36.234,10543723,SOC-DoDMZSLB-VIP-01,OTHER,72990000
2025-10-01 20:23:45,,485,162.53.198.9,10543767,BBMM-LCL1-01,OTHER,846160000
2025-10-01 22:51:03,,0,142.183.237.88,10543786,SOC_IAAS_E0590_WHI_CGNATv4,OTHER,4070000000
2025-10-01 22:51:03,,347,142.183.237.88,10543786,SOC_IAAS_E0590_WHI_CGNATv4,UDP,4070000000
2025-10-02 06:24:43,,606,206.172.18.72,10543864,BBMM-ADQ-01,OTHER,399080000
2025-10-02 06:42:18,,0,142.127.5.74,10543867,SOC_IAAS_W0569_WHI_CGNATv4,OTHER,1000000000
2025-10-02 06:42:18,,512,142.127.5.74,10543867,SOC_IAAS_W0569_WHI_CGNATv4,UDP,7340000000
2025-10-02 07:00:41,,1088,206.172.18.72,10543872,BBMM-ADQ-01,OTHER,397370000
2025-10-02 09:18:45,,188,207.236.176.21,10543881,SOC-DNS-BI-Reverse_Zone,OTHER,16830000
2025-10-02 09:18:45,,425,207.236.176.21,10543881,SOC-DNS-BI-Reverse_Zone,TCP,16830000
2025-10-02 10:32:45,,305,142.113.116.135,10543890,SOC-CrownIT-01,OTHER,1210000000
2025-10-02 13:01:21,,0,67.71.195.2,10543921,BBMM-HAC-01,UDP,271910000
2025-10-02 13:01:21,,269,67.71.195.2,10543921,BBMM-HAC-01,OTHER,471290000
2025-10-02 13:15:11,,0,67.71.195.2,10543923,BBMM-HAC-01,UDP,250300000
2025-10-02 13:15:11,,279,67.71.195.2,10543923,BBMM-HAC-01,OTHER,407000000
2025-10-02 13:46:45,,365,206.47.36.234,10543931,SOC-DoDMZSLB-VIP-01,OTHER,61730000
2025-10-02 14:00:31,,259,67.71.195.2,10543934,BBMM-HAC-01,UDP,258750000
2025-10-02 15:01:24,,266,67.71.195.2,10543951,BBMM-HAC-01,UDP,260660000
2025-10-02 15:16:14,,276,216.208.222.66,10543954,LAC-EDGE-01,OTHER,215720000
2025-10-02 16:37:38,,252,67.71.195.2,10543968,BBMM-HAC-01,UDP,250520000
2025-10-02 17:01:15,,335,216.208.222.66,10543972,LAC-EDGE-01,OTHER,182220000
2025-10-02 17:23:04,,346,216.208.222.66,10543978,LAC-EDGE-01,OTHER,173890000
2025-10-02 18:41:16,,274,216.208.222.66,10543991,LAC-EDGE-01,OTHER,173140000
2025-10-02 19:41:38,,251,204.101.158.194,10544001,BBMM-HAH-01,OTHER,821960000
2025-10-02 20:25:45,,365,198.235.214.134,10544010,SOC-DNSRCSRV-01,OTHER,477288
2025-10-02 21:35:45,,1145,174.90.90.170,10544027,BBMM-GOO-BB-12,OTHER,62530000
2025-10-02 22:01:29,,261,216.208.222.66,10544034,LAC-EDGE-01,OTHER,188800000
2025-10-02 22:10:45,,245,199.85.73.12,10544039,ISMS - CTV - Internet Points of Presences,OTHER,4090000000
2025-10-03 03:37:05,,0,69.158.246.118,10544188,SOC_IAAS_W6017_Consumer_CGNATv4,OTHER,995500000
2025-10-03 03:37:05,,285,69.158.246.118,10544188,SOC_IAAS_W6017_Consumer_CGNATv4,UDP,6290000000
2025-10-03 05:52:43,,247,206.172.18.72,10544194,BBMM-ADQ-01,OTHER,397140000
2025-10-03 10:50:44,,246,216.208.222.66,10544217,LAC-EDGE-01,OTHER,173440000
2025-10-03 12:04:45,,128,174.90.90.242,10544232,BBMM-GOO-BB-13,OTHER,118730000
2025-10-03 12:04:45,,785,174.90.90.242,10544232,BBMM-GOO-BB-13,UDP,118730000
2025-10-03 14:41:31,,0,207.164.160.84,10544284,BBMM-MGPI-01,UDP,214700000
2025-10-03 14:41:31,,259,207.164.160.84,10544284,BBMM-MGPI-01,OTHER,215230000
2025-10-03 15:50:44,,246,216.208.222.66,10544301,LAC-EDGE-01,OTHER,201600000
2025-10-03 19:10:41,,309,67.71.195.2,10544348,BBMM-HAC-01,OTHER,491650000
2025-10-04 00:31:24,,266,216.208.222.66,10544424,LAC-EDGE-01,OTHER,180800000
2025-10-04 03:17:45,,725,142.160.101.91,10544455,SOC-CrownITtoBX-01,OTHER,37860000
2025-10-04 22:27:45,,485,199.85.73.12,10544624,ISMS - CTV - Internet Points of Presences,OTHER,5570000000
2025-10-05 08:09:41,,789,216.208.243.111,10544717,SOC_IAAS_J0400_Consumer_CGNATv4,OTHER,973950000
2025-10-05 08:32:41,,309,216.208.243.111,10544720,SOC_IAAS_J0400_Consumer_CGNATv4,OTHER,1000000000
2025-10-05 08:38:06,,0,216.208.243.111,10544721,SOC_IAAS_J0400_Consumer_CGNATv4,OTHER,7990000000
2025-10-05 08:38:06,,344,216.208.243.111,10544721,SOC_IAAS_J0400_Consumer_CGNATv4,UDP,7990000000
2025-10-05 15:19:45,,485,198.235.214.134,10544766,SOC-DNSRCSRV-01,OTHER,951720
2025-10-05 20:32:07,,283,216.208.222.66,10544846,LAC-EDGE-01,OTHER,179200000
2025-10-06 01:44:45,,68,207.164.234.193,10544930,SOC-DNS-WIRELINE-CONS-SIM,OTHER,17160000
2025-10-06 01:44:45,,785,207.164.234.193,10544930,SOC-DNS-WIRELINE-CONS-SIM,UDP,17160000
2025-10-06 02:03:45,,69,207.164.234.193,10544934,SOC-DNS-WIRELINE-CONS-SIM,OTHER,16390000
2025-10-06 02:03:45,,305,207.164.234.193,10544934,SOC-DNS-WIRELINE-CONS-SIM,UDP,16390000
2025-10-06 03:17:31,,0,216.208.243.177,10544946,SOC_IAAS_J0400_Consumer_CGNATv4,OTHER,1000000000
2025-10-06 03:17:31,,319,216.208.243.177,10544946,SOC_IAAS_J0400_Consumer_CGNATv4,UDP,4440000000
2025-10-06 12:47:16,,274,216.208.222.66,10545022,LAC-EDGE-01,OTHER,202840000
2025-10-06 14:12:14,,0,184.150.106.43,10545049,SOC-BellMedia-TVE,OTHER,1110000000
2025-10-06 14:13:59,,0,184.150.106.66,10545051,SOC-BellMedia-TVE,OTHER,1440000000
2025-10-06 14:14:02,,1,184.150.106.114,10545052,SOC-BellMedia-TVE,OTHER,1490000000
2025-10-06 14:14:02,,468,184.150.106.90,10545053,SOC-BellMedia-TVE,OTHER,1430000000
2025-10-06 14:45:45,,66,142.127.84.236,10545072,BBMM-GOO-BB-06,OTHER,23330000
2025-10-06 14:45:45,,665,206.47.36.234,10545073,SOC-DoDMZSLB-VIP-01,OTHER,60320000
2025-10-06 15:02:45,,365,142.127.84.236,10545079,BBMM-GOO-BB-06,OTHER,26850000
2025-10-06 15:45:44,,0,192.16.250.171,10545093,BBMM-SHAR-01,OTHER,4510000
2025-10-06 15:45:44,,246,192.16.250.171,10545093,BBMM-SHAR-01,TCP,4510000
2025-10-06 15:56:19,,0,131.137.245.226,10545097,BBMM-SHAR-01,OTHER,4220000
2025-10-06 15:56:19,,271,131.137.245.226,10545097,BBMM-SHAR-01,TCP,4220000
2025-10-06 16:36:33,,257,216.208.222.66,10545108,LAC-EDGE-01,OTHER,188750000
2025-10-07 14:55:52,,297,216.208.222.66,10545347,LAC-EDGE-01,OTHER,212180000
2025-10-07 16:36:56,,0,174.90.90.242,10545367,BBMM-GOO-BB-13,UDP,92730000
2025-10-07 16:36:56,,474,174.90.90.242,10545367,BBMM-GOO-BB-13,OTHER,96000000
2025-10-07 17:17:31,,259,207.164.160.84,10545380,BBMM-MGPI-01,OTHER,260519992
2025-10-07 17:19:45,,187,207.164.234.36,10545384,SOC-DNS-BI-Reverse_Zone,OTHER,15840000
2025-10-07 17:19:45,,305,207.164.234.36,10545384,SOC-DNS-BI-Reverse_Zone,UDP,15840000
2025-10-07 18:07:45,,67,207.35.73.138,10545398,BBMM-GOO-BB-16,OTHER,175620000
2025-10-07 18:07:45,,665,207.35.73.138,10545398,BBMM-GOO-BB-16,UDP,175620000
2025-10-07 20:33:45,,785,70.28.123.254,10545459,BBMM-OMER-02,OTHER,1050000000
2025-10-08 00:54:45,,69,207.164.234.193,10545526,SOC-DNS-WIRELINE-CONS-SIM,OTHER,583410000
2025-10-08 00:54:45,,365,207.164.234.193,10545526,SOC-DNS-WIRELINE-CONS-SIM,UDP,583410000
2025-10-08 01:39:45,,305,142.160.101.91,10545542,SOC-CrownITtoBX-01,UDP,12140000
2025-10-08 05:26:45,,725,142.160.101.91,10545587,SOC-CrownITtoBX-01,UDP,17060000
2025-10-08 05:45:45,,365,142.160.101.91,10545594,SOC-CrownITtoBX-01,UDP,13120000
2025-10-08 06:00:45,,545,142.160.101.91,10545596,SOC-CrownITtoBX-01,UDP,22350000
2025-10-08 07:10:09,,0,206.172.18.72,10545623,BBMM-ADQ-01,OTHER,26750000
2025-10-08 07:10:09,,341,206.172.18.72,10545623,BBMM-ADQ-01,TCP,26750000
2025-10-08 07:29:45,,785,142.117.248.183,10545633,SOC-CrownIT-01,OTHER,59670000
2025-10-08 14:41:45,,365,70.28.122.98,10545724,BBMM-GOO-BB-16,OTHER,340440000
2025-10-08 14:53:17,,273,67.71.195.2,10545730,BBMM-HAC-01,OTHER,455460000
2025-10-08 16:24:45,,1565,67.70.246.2,10545768,BBMM-GOO-BB-16,OTHER,251570000
2025-10-08 18:30:08,,342,142.217.217.101,10545798,SOC-Telebec-01,OTHER,455380000
2025-10-08 19:05:45,,68,142.166.165.138,10545807,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,39950000
2025-10-08 19:06:45,,305,207.164.26.130,10545808,BBMM-GMIC-01,OTHER,340990000
2025-10-08 19:18:45,,365,142.166.165.138,10545810,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,40170000
2025-10-09 11:20:45,,69,207.164.108.59,10546010,SOC-Maskatel-01,OTHER,182770000
2025-10-09 11:20:45,,365,207.164.108.59,10546010,SOC-Maskatel-01,TCP,182770000
2025-10-09 22:18:18,,1,174.90.223.236,10546162,SOC_IAAS_A0040_Consumer_CGNATv4,OTHER,1660000000
2025-10-09 22:18:18,,332,174.90.223.236,10546162,SOC_IAAS_A0040_Consumer_CGNATv4,UDP,4630000000
2025-10-10 01:06:45,,365,206.47.36.234,10546208,SOC-DoDMZSLB-VIP-01,OTHER,58550000
2025-10-10 02:31:02,,0,206.172.18.72,10546226,BBMM-ADQ-01,OTHER,26750000
2025-10-10 02:31:02,,348,206.172.18.72,10546226,BBMM-ADQ-01,TCP,26750000
2025-10-10 03:45:45,,67,207.164.115.160,10546241,SOC-Maskatel-01,OTHER,139750000
2025-10-10 03:45:45,,424,207.164.115.160,10546241,SOC-Maskatel-01,TCP,139750000
2025-10-10 05:52:55,,0,142.127.5.34,10546252,SOC_IAAS_W0569_WHI_CGNATv4,OTHER,1000000000
2025-10-10 05:52:55,,58,142.127.5.34,10546252,SOC_IAAS_W0569_WHI_CGNATv4,UDP,14240000000
2025-10-10 05:52:55,,835,142.127.5.34,10546252,SOC_IAAS_W0569_WHI_CGNATv4,TCP,43890000000
2025-10-10 13:28:33,,0,69.158.192.207,10546330,SOC-Cove-01,OTHER,2590000
2025-10-10 13:28:33,,377,69.158.192.207,10546330,SOC-Cove-01,TCP,2590000
2025-10-10 13:49:45,,365,204.101.140.154,10546335,BBMM-GOO-BB-16,OTHER,250340000
2025-10-10 20:21:45,,1025,206.47.36.234,10546407,SOC-DoDMZSLB-VIP-01,OTHER,60080000
2025-10-10 20:43:45,,365,206.47.36.234,10546412,SOC-DoDMZSLB-VIP-01,OTHER,77530000
2025-10-10 22:27:40,,250,204.101.143.138,10546430,BBMM-GOO-BB-13,OTHER,122400000
2025-10-12 02:13:11,,0,206.172.18.72,10546670,BBMM-ADQ-01,OTHER,36170000
2025-10-12 02:13:11,,339,206.172.18.72,10546670,BBMM-ADQ-01,TCP,36170000
2025-10-12 07:59:38,,0,142.127.5.34,10546712,SOC_IAAS_W0569_WHI_CGNATv4,OTHER,4000000000
2025-10-12 07:59:38,,13,142.127.5.34,10546712,SOC_IAAS_W0569_WHI_CGNATv4,UDP,12090000000
2025-10-12 07:59:38,,552,142.127.5.34,10546712,SOC_IAAS_W0569_WHI_CGNATv4,TCP,222170000000
2025-10-12 22:32:45,,485,198.235.214.134,10546844,SOC-DNSRCSRV-01,OTHER,462200
2025-10-13 04:22:27,,0,142.127.6.125,10546896,SOC_IAAS_W6017_WHI_CGNATv4,OTHER,992660000
2025-10-13 04:22:27,,683,142.127.6.125,10546896,SOC_IAAS_W6017_WHI_CGNATv4,UDP,6740000000
2025-10-13 09:25:12,,0,206.172.18.72,10546922,BBMM-ADQ-01,OTHER,22040000
2025-10-13 09:25:12,,278,206.172.18.72,10546922,BBMM-ADQ-01,TCP,22040000
2025-10-13 11:09:45,,1865,142.160.101.91,10546932,SOC-CrownITtoBX-01,UDP,12150000
2025-10-14 02:46:45,,485,198.235.214.134,10547128,SOC-DNSRCSRV-01,OTHER,458928
2025-10-14 12:34:35,,255,204.101.140.50,10547206,BBMM-GOO-BB-16,OTHER,360950000
2025-10-14 13:32:44,,246,174.90.3.138,10547223,BBMM-GOO-BB-13,OTHER,121800000
2025-10-14 14:33:45,,126,207.35.73.138,10547246,BBMM-GOO-BB-16,OTHER,160580000
2025-10-14 14:33:45,,425,207.35.73.138,10547246,BBMM-GOO-BB-16,UDP,160580000
2025-10-14 20:44:45,,485,198.235.214.134,10547356,SOC-DNSRCSRV-01,OTHER,1030000
2025-10-15 02:45:24,,0,206.47.205.205,10547459,SOC-Cove-01,OTHER,2710000
2025-10-15 02:45:24,,266,206.47.205.205,10547459,SOC-Cove-01,TCP,2710000
2025-10-15 07:46:23,,327,216.208.222.66,10547502,LAC-EDGE-01,OTHER,174440000
2025-10-15 12:01:31,,1,45.33.195.231,10547528,BBMM-LCBO-05,OTHER,665290000
2025-10-15 12:01:31,,259,45.33.195.231,10547528,BBMM-LCBO-05,TCP,665290000
2025-10-15 12:28:19,,271,67.71.195.25,10547545,BBMM-HAC-01,OTHER,506350000
2025-10-15 14:17:45,,365,74.13.216.34,10547577,BBMM-GOO-BB-22,UDP,323320000
2025-10-15 14:50:24,,326,216.208.222.66,10547582,LAC-EDGE-01,OTHER,167530000
2025-10-15 16:06:45,,305,162.53.198.9,10547600,BBMM-LCL1-01,OTHER,729320000
2025-10-15 16:12:01,,709,205.189.38.226,10547602,TTC-EDGE-01,OTHER,904050000
2025-10-15 17:14:54,,296,216.208.222.66,10547614,LAC-EDGE-01,OTHER,392000000
2025-10-15 17:22:45,,65,174.90.90.242,10547616,BBMM-GOO-BB-13,OTHER,120600000
2025-10-15 17:22:45,,305,174.90.90.242,10547616,BBMM-GOO-BB-13,UDP,120600000
2025-10-15 17:36:42,,308,67.69.157.130,10547620,BBMM-GOO-BB-13,OTHER,156810000
2025-10-15 17:43:43,,667,67.69.157.130,10547621,BBMM-GOO-BB-13,OTHER,176800000
2025-10-15 17:57:14,,276,216.208.222.66,10547627,LAC-EDGE-01,OTHER,191550000
2025-10-15 22:29:37,,0,216.208.222.66,10547663,LAC-EDGE-01,OTHER,202190000
2025-10-15 22:33:31,,0,174.90.90.242,10547664,BBMM-GOO-BB-13,UDP,110570000
2025-10-15 22:33:31,,259,174.90.90.242,10547664,BBMM-GOO-BB-13,OTHER,111460000
2025-10-16 00:29:31,,259,174.90.95.98,10547687,BBMM-GOO-BB-13,OTHER,121620000
2025-10-16 01:09:45,,665,142.166.165.146,10547695,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,101490000
2025-10-16 11:55:44,,306,204.101.159.202,10547882,BBMM-GOO-BB-16,OTHER,410800000
2025-10-16 12:05:37,,253,67.71.195.25,10547884,BBMM-HAC-01,OTHER,530860000
2025-10-16 15:08:46,,0,207.61.86.5,10547918,BBMM-ELC-01,OTHER,1290000
2025-10-16 15:08:48,,0,207.61.86.159,10547919,BBMM-ELC-01,OTHER,32800
2025-10-16 15:08:48,,0,207.61.86.212,10547920,BBMM-ELC-01,OTHER,200000
2025-10-16 15:08:48,,0,207.61.86.112,10547921,BBMM-ELC-01,OTHER,249600
2025-10-16 15:08:55,,0,207.61.86.213,10547922,BBMM-ELC-01,OTHER,18050000
2025-10-16 15:09:08,,1,207.61.86.129,10547923,BBMM-ELC-01,OTHER,6928
2025-10-16 15:09:19,,0,207.236.202.114,10547924,SOC-VSAC-Lab,OTHER,12410000
2025-10-16 15:09:19,,0,207.236.202.114,10547924,SOC-VSAC-Lab,TCP,12410000
2025-10-16 15:09:25,,0,207.61.86.34,10547925,BBMM-ELC-01,OTHER,297064
2025-10-16 15:09:29,,0,207.61.86.115,10547926,BBMM-ELC-01,OTHER,6928
2025-10-16 15:09:59,,0,207.61.86.56,10547928,BBMM-ELC-01,OTHER,8528
2025-10-16 15:10:19,,0,207.61.86.47,10547929,BBMM-ELC-01,OTHER,6128
2025-10-16 15:12:02,,288,207.61.86.2,10547933,BBMM-ELC-01,OTHER,42664
2025-10-16 15:38:39,,251,67.71.195.25,10547939,BBMM-HAC-01,OTHER,471880000
2025-10-16 17:02:13,,277,216.208.222.66,10547959,LAC-EDGE-01,OTHER,160170000
2025-10-17 03:47:45,,1444,142.166.165.138,10548227,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,43150000
2025-10-17 12:23:16,,274,67.71.195.25,10548296,BBMM-HAC-01,OTHER,452020000
2025-10-17 13:23:34,,256,67.71.195.25,10548312,BBMM-HAC-01,OTHER,548700000
2025-10-18 01:26:45,,485,198.235.214.134,10548469,SOC-DNSRCSRV-01,OTHER,304840
2025-10-18 07:01:40,,0,192.16.250.171,10548519,BBMM-SHAR-01,OTHER,4500000
2025-10-18 07:01:40,,310,192.16.250.171,10548519,BBMM-SHAR-01,TCP,4500000
2025-10-18 10:22:45,,305,142.160.101.91,10548529,SOC-CrownITtoBX-01,OTHER,53590000
2025-10-19 04:00:58,,0,142.127.5.34,10548706,SOC_IAAS_W0569_WHI_CGNATv4,OTHER,1000000000
2025-10-19 04:00:58,,412,142.127.5.34,10548706,SOC_IAAS_W0569_WHI_CGNATv4,UDP,18270000000
2025-10-19 04:35:29,,0,142.183.237.144,10548713,SOC_IAAS_E0590_WHI_CGNATv4,OTHER,1000000000
2025-10-19 04:35:29,,680,142.183.237.144,10548713,SOC_IAAS_E0590_WHI_CGNATv4,UDP,5620000000
2025-10-19 08:09:45,,65,67.69.184.231,10548747,BBMM-SOC-DNSVAR-01,OTHER,89768
2025-10-19 08:09:45,,365,67.69.184.231,10548747,BBMM-SOC-DNSVAR-01,UDP,89768
2025-10-19 16:54:45,,68,207.164.105.54,10548832,SOC-Maskatel-01,OTHER,381720000
2025-10-19 16:54:45,,485,207.164.105.54,10548832,SOC-Maskatel-01,UDP,381720000
2025-10-20 02:06:00,,0,142.127.7.192,10548942,SOC_IAAS_W6017_WHI_CGNATv4,OTHER,978850000
2025-10-20 02:06:00,,410,142.127.7.192,10548942,SOC_IAAS_W6017_WHI_CGNATv4,UDP,14150000000
2025-10-20 04:22:45,,425,142.160.101.91,10548975,SOC-CrownITtoBX-01,UDP,9460000
2025-10-20 13:10:30,,320,207.236.13.107,10549062,SOC-ZCLR-00,OTHER,926750000
2025-10-20 14:31:35,,0,45.33.195.231,10549078,BBMM-LCBO-05,OTHER,651730000
2025-10-20 14:31:35,,255,45.33.195.231,10549078,BBMM-LCBO-05,TCP,651730000
2025-10-20 16:38:59,,351,216.208.222.66,10549142,LAC-EDGE-01,OTHER,272340000
2025-10-20 23:51:45,,545,198.235.214.134,10549231,SOC-DNSRCSRV-01,OTHER,461784
2025-10-21 03:42:45,,65,207.164.234.193,10549306,SOC-DNS-WIRELINE-CONS-SIM,OTHER,1240000000
2025-10-21 03:42:45,,305,207.164.234.193,10549306,SOC-DNS-WIRELINE-CONS-SIM,UDP,1240000000
2025-10-21 13:50:33,,257,142.217.217.101,10549398,SOC-Telebec-01,OTHER,266480000
2025-10-21 14:29:22,,268,204.101.158.194,10549412,BBMM-HAH-01,OTHER,911780000
2025-10-21 15:46:44,,246,142.127.104.43,10549437,BBMM-GOO-BB-09,UDP,94880000
2025-10-21 16:37:17,,273,67.71.195.2,10549454,BBMM-HAC-01,UDP,299680000
2025-10-21 16:49:45,,425,67.71.195.2,10549457,BBMM-HAC-01,UDP,273070000
2025-10-21 17:27:45,,305,142.166.165.146,10549463,SOC-IT-ALIANTSTJOHN-DMZ,OTHER,136110000
2025-10-22 06:56:24,,0,142.127.7.192,10549652,SOC_IAAS_W6017_WHI_CGNATv4,OTHER,1000000000
2025-10-22 06:56:24,,28,142.127.7.192,10549652,SOC_IAAS_W6017_WHI_CGNATv4,UDP,4420000000
2025-10-22 06:56:24,,1106,142.127.7.192,10549652,SOC_IAAS_W6017_WHI_CGNATv4,TCP,4420000000
2025-10-22 15:38:45,,187,206.47.36.234,10549717,SOC-DoDMZSLB-VIP-01,OTHER,77680000
2025-10-22 15:42:15,,515,216.208.222.77,10549719,LAC-EDGE-01,OTHER,172270000
2025-10-22 17:46:26,,624,216.208.222.77,10549739,LAC-EDGE-01,OTHER,169200000
2025-10-22 18:00:45,,485,142.160.101.91,10549745,SOC-CrownITtoBX-01,UDP,8100000
2025-10-22 18:24:44,,0,69.158.192.50,10549750,SOC-Cove-01,OTHER,28630000
2025-10-22 18:24:44,,246,69.158.192.50,10549750,SOC-Cove-01,TCP,28630000
2025-10-22 20:07:46,,484,142.127.4.56,10549776,SOC_IAAS_W0569_WHI_CGNATv4,OTHER,456510000
2025-10-22 22:42:45,,8,142.127.7.139,10549822,SOC_IAAS_W6017_WHI_CGNATv4,OTHER,3870000000
2025-10-22 22:42:45,,245,142.127.7.139,10549822,SOC_IAAS_W6017_WHI_CGNATv4,UDP,3870000000
2025-10-23 12:54:39,,251,74.13.241.26,10550001,BBMM-GOO-BB-16,OTHER,393990000
2025-10-23 13:36:45,,605,141.119.184.30,10550026,BBMM-PWCC-01,UDP,1750000000
2025-10-23 13:52:41,,249,69.158.192.50,10550030,SOC-Cove-01,OTHER,1010000000
2025-10-23 14:29:46,,0,24.212.2.80,10550040,SOC-Cablevision-03,OTHER,14110000
2025-10-23 14:29:46,,304,24.212.2.80,10550040,SOC-Cablevision-03,TCP,14110000
2025-10-23 15:09:34,,1156,216.208.222.77,10550051,LAC-EDGE-01,OTHER,169200000
2025-10-23 17:54:36,,314,67.71.195.25,10550097,BBMM-HAC-01,OTHER,549120000
2025-10-23 18:57:45,,365,206.47.36.234,10550122,SOC-DoDMZSLB-VIP-01,OTHER,64760000
2025-10-23 21:36:47,,1143,216.208.222.77,10550163,LAC-EDGE-01,OTHER,195340000
2025-10-24 03:08:45,,485,206.47.36.234,10550251,SOC-DoDMZSLB-VIP-01,OTHER,68540000
2025-10-24 05:26:45,,434,206.47.36.234,10550286,SOC-DoDMZSLB-VIP-01,OTHER,68160000
2025-10-24 07:32:43,,257,216.208.222.66,10550347,LAC-EDGE-01,OTHER,338520000
2025-10-29 15:21:45,,255,199.85.73.12,10552013,ISMS - CTV - Internet Points of Presences,OTHER,3360000000
2025-10-29 15:44:05,,355,140.80.19.1,10552015,BBMM-BOCA-02,OTHER,1700000000
2025-10-29 17:00:18,,342,216.208.222.66,10552030,LAC-EDGE-01,OTHER,305280000
2025-10-29 19:11:45,,67,206.47.213.20,10552067,BBMM-OBTL-02,OTHER,179390000
2025-10-29 19:14:45,,555,199.85.73.12,10552068,ISMS - CTV - Internet Points of Presences,OTHER,5300000000
2025-10-29 19:42:45,,555,199.85.73.12,10552080,ISMS - CTV - Internet Points of Presences,OTHER,4850000000
2025-10-30 04:10:45,,375,142.160.101.91,10552311,SOC-CrownITtoBX-01,UDP,17860000
2025-10-30 12:58:17,,282,140.80.19.1,10552381,BBMM-BOCA-02,OTHER,1710000000
2025-10-30 13:57:03,,0,199.243.112.195,10552397,BBMM-HPS-01,OTHER,244850000
2025-10-29 19:11:45,,69794,199.243.112.195,10552397,BBMM-HPS-01,TCP,244850000
2025-10-30 17:06:45,,4454,205.193.239.44,10552439,BBMM-SHAR-01,OTHER,6850000000
2025-10-30 20:59:45,,1154,199.85.73.12,10552496,ISMS - CTV - Internet Points of Presences,OTHER,5440000000
2025-10-31 00:39:45,,435,198.235.214.134,10552545,SOC-DNSRCSRV-01,OTHER,464720
2025-10-31 08:46:45,,1574,184.150.80.71,10552635,SOC-Cablevision-01,OTHER,64280
2025-10-31 11:03:28,,0,45.33.195.231,10552647,BBMM-LCBO-05,OTHER,874950000
2025-10-31 11:03:28,,271,45.33.195.231,10552647,BBMM-LCBO-05,TCP,874950000
2025-10-31 15:10:21,,0,67.71.195.2,10552689,BBMM-HAC-01,UDP,305660000
2025-10-31 15:10:21,,278,67.71.195.2,10552689,BBMM-HAC-01,OTHER,372590000
2025-11-01 19:01:45,,314,198.235.214.134,10553034,SOC-DNSRCSRV-01,OTHER,343120
2025-11-01 22:28:45,,435,198.235.214.134,10553078,SOC-DNSRCSRV-01,OTHER,320320
2025-11-02 00:25:45,,7,142.127.4.56,10553102,SOC_IAAS_W0569_WHI_CGNATv4,OTHER,1950000000
2025-11-02 00:25:45,,254,142.127.4.56,10553102,SOC_IAAS_W0569_WHI_CGNATv4,UDP,1950000000
2025-11-02 03:55:21,,0,142.127.5.6,10553143,SOC_IAAS_W0569_WHI_CGNATv4,OTHER,1290000000
2025-11-02 03:55:21,,339,142.127.5.6,10553143,SOC_IAAS_W0569_WHI_CGNATv4,UDP,10930000000
2025-11-03 07:45:45,,975,142.160.101.91,10553435,SOC-CrownITtoBX-01,UDP,16550000
2025-11-03 08:04:45,,434,142.160.101.91,10553437,SOC-CrownITtoBX-01,UDP,12010000
2025-11-03 12:03:34,,0,45.33.195.231,10553476,BBMM-LCBO-05,OTHER,796150000
2025-11-03 12:03:34,,266,45.33.195.231,10553476,BBMM-LCBO-05,TCP,796150000
2025-11-03 15:22:41,,0,24.212.2.66,10553518,SOC-Cablevision-03,OTHER,14740000
2025-11-03 15:22:41,,259,24.212.2.66,10553518,SOC-Cablevision-03,TCP,14740000
2025-11-03 15:59:42,,257,205.189.38.226,10553542,TTC-EDGE-01,OTHER,1050000000
2025-11-03 19:54:02,,298,184.150.98.228,10553599,SOC-Cove-01,UDP,64970000
2025-11-03 23:02:06,,0,207.236.132.74,10553652,BBMM-GOO-BB-13,OTHER,101480000
2025-11-03 23:02:06,,353,207.236.132.74,10553652,BBMM-GOO-BB-13,TCP,101480000
2025-11-04 05:38:45,,375,206.47.252.22,10553754,BBMM-ADQ-01,OTHER,407220000
2025-11-04 16:39:45,,494,206.47.36.234,10553882,SOC-DoDMZSLB-VIP-01,OTHER,63980000
2025-11-04 16:57:42,,0,204.101.202.66,10553884,BBMM-HPS-01,OTHER,1390000000
2025-11-04 16:58:40,,260,174.90.90.170,10553885,BBMM-GOO-BB-12,UDP,82540000
2025-11-04 18:57:45,,2354,162.53.198.9,10553910,BBMM-LCL1-01,OTHER,892530000
2025-11-04 20:32:40,,259,174.90.18.130,10553943,BBMM-GOO-BB-13,OTHER,147610000
2025-11-05 02:49:45,,1035,142.160.101.91,10554062,SOC-CrownITtoBX-01,UDP,13240000
